timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch
2023-04-16T13:33:24.660,37.9073216,-122.3825383,5.200,230.4,217.3,8.2,3.7
2023-04-16T13:33:25.161,37.9073133,-122.3825483,5.200,230.2,215.9,9.7,2.2
2023-04-16T13:33:25.660,37.9073066,-122.3825600,5.100,225.8,214.9,8.7,2.6
2023-04-16T13:33:26.162,37.9073000,-122.3825683,4.600,227.1,223.0,9.2,5.4
2023-04-16T13:33:26.661,37.9072916,-122.3825766,4.400,230.5,215.1,12.0,0.1
2023-04-16T13:33:27.162,37.9072866,-122.3825866,4.600,227.4,215.8,12.1,0.9
2023-04-16T13:33:27.661,37.9072800,-122.3825966,4.600,229.7,216.8,13.6,3.5
2023-04-16T13:33:28.162,37.9072733,-122.3826066,4.600,232.1,215.8,13.2,2.5
2023-04-16T13:33:28.661,37.9072666,-122.3826166,4.500,228.7,215.5,12.1,1.5
2023-04-16T13:33:29.163,37.9072600,-122.3826250,4.500,225.9,216.6,10.9,3.2
2023-04-16T13:33:29.662,37.9072533,-122.3826350,4.400,226.3,215.2,15.6,3.4
2023-04-16T13:33:30.162,37.9072466,-122.3826433,4.200,221.2,214.5,14.1,2.4
2023-04-16T13:33:30.662,37.9072400,-122.3826516,4.200,223.6,214.8,13.3,2.9
2023-04-16T13:33:31.162,37.9072333,-122.3826600,4.300,223.5,215.4,11.9,1.7
2023-04-16T13:33:31.663,37.9072250,-122.3826683,4.300,225.9,216.6,11.1,2.1
2023-04-16T13:33:32.167,37.9072183,-122.3826783,4.400,223.4,217.0,10.3,2.4
2023-04-16T13:33:32.663,37.9072100,-122.3826866,4.400,224.6,217.7,9.5,3.5
2023-04-16T13:33:33.163,37.9072033,-122.3826950,4.500,226.5,216.0,6.1,1.5
2023-04-16T13:33:33.663,37.9071966,-122.3827033,4.600,225.4,219.2,3.4,3.0
2023-04-16T13:33:34.163,37.9071900,-122.3827133,4.600,226.2,217.3,5.3,2.1
2023-04-16T13:33:34.663,37.9071833,-122.3827216,4.400,230.4,219.5,6.7,3.5
2023-04-16T13:33:35.164,37.9071766,-122.3827316,4.500,227.7,218.5,7.5,2.1
2023-04-16T13:33:35.665,37.9071683,-122.3827416,4.700,225.6,217.0,6.2,1.4
2023-04-16T13:33:36.156,37.9071633,-122.3827483,4.700,226.2,218.6,2.1,3.0
2023-04-16T13:33:36.659,37.9071566,-122.3827600,4.600,227.8,219.2,2.0,2.6
2023-04-16T13:33:37.160,37.9071483,-122.3827683,4.700,224.3,219.0,2.5,2.5
2023-04-16T13:33:37.659,37.9071416,-122.3827800,4.800,230.0,219.3,2.4,2.6
2023-04-16T13:33:38.161,37.9071350,-122.3827900,4.900,226.9,218.8,0.7,2.0
2023-04-16T13:33:38.659,37.9071283,-122.3827983,4.800,229.2,220.5,-0.3,4.3
2023-04-16T13:33:39.160,37.9071216,-122.3828100,4.700,227.6,224.0,-11.4,3.8
2023-04-16T13:33:39.659,37.9071150,-122.3828200,4.700,227.3,222.2,-9.7,2.5
2023-04-16T13:33:40.162,37.9071083,-122.3828300,4.600,232.6,224.3,-10.8,3.5
2023-04-16T13:33:40.661,37.9071033,-122.3828416,4.600,237.6,225.2,-8.2,4.0
2023-04-16T13:33:41.165,37.9070966,-122.3828533,4.600,236.1,224.9,-4.3,2.4
2023-04-16T13:33:41.661,37.9070900,-122.3828666,4.600,240.0,230.1,-7.5,-0.8
2023-04-16T13:33:42.164,37.9070850,-122.3828783,4.700,239.2,229.6,-8.6,3.2
2023-04-16T13:33:42.662,37.9070783,-122.3828916,4.800,239.8,229.5,-10.1,3.5
2023-04-16T13:33:43.161,37.9070733,-122.3829066,5.000,247.5,233.8,-12.5,5.5
2023-04-16T13:33:43.649,37.9070683,-122.3829216,5.200,249.8,230.6,-6.0,2.9
2023-04-16T13:33:44.151,37.9070633,-122.3829383,5.700,249.3,230.9,-5.4,5.4
2023-04-16T13:33:44.663,37.9070583,-122.3829550,6.000,247.0,230.2,-3.8,4.9
2023-04-16T13:33:45.172,37.9070516,-122.3829716,6.200,247.9,226.7,-1.1,0.9
2023-04-16T13:33:45.670,37.9070450,-122.3829900,6.400,246.7,230.0,0.8,5.3
2023-04-16T13:33:46.167,37.9070383,-122.3830083,6.500,246.3,224.2,0.1,2.9
2023-04-16T13:33:46.668,37.9070316,-122.3830250,6.500,240.1,229.1,-4.3,5.1
2023-04-16T13:33:47.167,37.9070250,-122.3830433,6.500,243.3,232.4,-11.0,6.3
2023-04-16T13:33:47.667,37.9070183,-122.3830600,6.500,245.4,233.9,-7.6,8.7
2023-04-16T13:33:48.167,37.9070116,-122.3830800,6.600,246.9,232.7,-5.7,7.1
2023-04-16T13:33:48.664,37.9070066,-122.3831000,6.900,248.0,230.6,-9.7,4.7
2023-04-16T13:33:49.165,37.9070000,-122.3831200,7.100,249.8,237.7,-11.8,6.9
2023-04-16T13:33:49.666,37.9069950,-122.3831416,7.500,252.5,238.4,-15.9,6.7
2023-04-16T13:33:50.167,37.9069900,-122.3831650,8.000,255.8,238.0,-15.5,4.8
2023-04-16T13:33:50.665,37.9069850,-122.3831900,8.500,261.0,243.8,-14.7,9.1
2023-04-16T13:33:51.166,37.9069833,-122.3832183,8.700,263.9,241.6,-12.0,3.8
2023-04-16T13:33:51.667,37.9069800,-122.3832483,9.400,265.5,244.2,-15.4,7.6
2023-04-16T13:33:52.166,37.9069783,-122.3832783,9.800,267.3,242.6,-5.9,2.8
2023-04-16T13:33:52.666,37.9069766,-122.3833100,10.500,265.9,243.9,-10.5,9.7
2023-04-16T13:33:53.168,37.9069750,-122.3833433,11.100,265.5,242.6,-11.9,11.7
2023-04-16T13:33:53.666,37.9069716,-122.3833783,11.200,266.1,237.6,-7.9,7.1
2023-04-16T13:33:54.173,37.9069666,-122.3834150,12.000,260.3,235.2,-12.8,7.3
2023-04-16T13:33:54.673,37.9069600,-122.3834516,12.600,256.8,228.1,-11.2,3.3
2023-04-16T13:33:55.174,37.9069516,-122.3834900,13.100,252.9,226.4,-13.1,-0.7
2023-04-16T13:33:55.675,37.9069416,-122.3835266,13.300,249.4,230.5,-13.4,1.9
2023-04-16T13:33:56.177,37.9069300,-122.3835650,13.400,248.6,235.8,-30.8,7.8
2023-04-16T13:33:56.680,37.9069183,-122.3836050,13.800,250.5,229.5,-15.9,4.5
2023-04-16T13:33:57.182,37.9069066,-122.3836450,14.200,249.8,227.4,-15.6,3.1
2023-04-16T13:33:57.681,37.9068950,-122.3836850,14.500,248.1,226.1,-14.2,1.8
2023-04-16T13:33:58.183,37.9068816,-122.3837250,14.600,247.7,227.2,-15.4,0.9
2023-04-16T13:33:58.684,37.9068700,-122.3837633,14.500,248.0,229.9,-15.0,4.8
2023-04-16T13:33:59.184,37.9068566,-122.3838033,14.500,247.5,225.5,-12.1,2.6
2023-04-16T13:33:59.687,37.9068433,-122.3838433,14.700,245.9,226.4,-18.8,3.8
2023-04-16T13:34:00.187,37.9068300,-122.3838750,14.900,243.0,223.7,-20.9,-0.3
2023-04-16T13:34:00.687,37.9068116,-122.3839216,14.700,243.0,228.2,-18.5,2.0
2023-04-16T13:34:01.190,37.9067983,-122.3839616,14.800,245.1,226.6,-18.0,1.6
2023-04-16T13:34:01.690,37.9067833,-122.3840016,14.900,244.1,225.0,-14.8,4.3
2023-04-16T13:34:02.192,37.9067666,-122.3840416,14.900,243.6,225.8,-16.9,3.0
2023-04-16T13:34:02.694,37.9067516,-122.3840800,14.900,242.5,223.6,-18.3,2.1
2023-04-16T13:34:03.195,37.9067350,-122.3841183,14.900,241.2,225.9,-22.9,1.8
2023-04-16T13:34:03.696,37.9067183,-122.3841566,15.000,242.5,224.7,-20.5,0.0
2023-04-16T13:34:04.198,37.9067033,-122.3841966,15.000,242.9,228.4,-21.0,4.3
2023-04-16T13:34:04.700,37.9066883,-122.3842350,14.900,243.9,232.0,-24.6,9.4
2023-04-16T13:34:05.200,37.9066733,-122.3842750,14.900,244.1,228.4,-21.2,2.3
2023-04-16T13:34:05.701,37.9066583,-122.3843150,15.100,244.4,231.4,-21.9,5.2
2023-04-16T13:34:06.203,37.9066433,-122.3843566,15.500,245.5,227.9,-21.1,6.1
2023-04-16T13:34:06.703,37.9066283,-122.3843983,15.700,247.0,226.0,-18.4,1.4
2023-04-16T13:34:07.205,37.9066133,-122.3844400,15.700,246.0,230.1,-16.9,3.3
2023-04-16T13:34:07.704,37.9065983,-122.3844816,15.800,245.8,226.9,-14.7,2.6
2023-04-16T13:34:08.209,37.9065816,-122.3845250,16.200,244.2,220.7,-13.3,0.8
2023-04-16T13:34:08.708,37.9065650,-122.3845666,16.400,242.5,225.5,-20.3,5.2
2023-04-16T13:34:09.208,37.9065466,-122.3846083,16.400,241.4,223.8,-21.3,2.9
2023-04-16T13:34:09.661,37.9065300,-122.3846516,16.400,241.6,224.9,-19.9,1.9
2023-04-16T13:34:10.211,37.9065116,-122.3846916,16.500,241.1,228.0,-33.0,3.2
2023-04-16T13:34:10.661,37.9064950,-122.3847333,16.300,242.9,229.1,-30.9,-0.4
2023-04-16T13:34:11.163,37.9064800,-122.3847766,16.100,245.8,227.5,-27.5,1.2
2023-04-16T13:34:11.651,37.9064650,-122.3848200,16.200,248.4,228.0,-23.8,2.2
2023-04-16T13:34:12.155,37.9064516,-122.3848650,16.300,247.1,230.3,-21.2,3.9
2023-04-16T13:34:12.663,37.9064366,-122.3849100,16.400,247.5,225.5,-18.1,0.3
2023-04-16T13:34:13.163,37.9064233,-122.3849533,16.400,247.8,234.2,-20.8,5.3
2023-04-16T13:34:13.663,37.9064100,-122.3849983,16.400,248.9,226.5,-17.4,-1.5
2023-04-16T13:34:14.166,37.9063950,-122.3850416,16.300,248.8,232.4,-17.8,4.0
2023-04-16T13:34:14.665,37.9063816,-122.3850883,16.400,247.9,228.0,-19.2,1.6
2023-04-16T13:34:15.165,37.9063650,-122.3851333,16.800,246.9,230.8,-25.6,5.1
2023-04-16T13:34:15.662,37.9063500,-122.3851800,17.000,248.5,231.8,-24.1,5.5
2023-04-16T13:34:16.163,37.9063366,-122.3852266,17.100,249.6,229.5,-21.0,3.0
2023-04-16T13:34:16.663,37.9063216,-122.3852750,17.400,250.6,230.8,-21.4,5.3
2023-04-16T13:34:17.165,37.9063066,-122.3853233,17.500,248.1,228.6,-19.4,1.5
2023-04-16T13:34:17.662,37.9062916,-122.3853716,17.800,248.6,227.6,-23.1,0.7
2023-04-16T13:34:18.163,37.9062750,-122.3854216,18.000,247.4,228.0,-18.6,3.7
2023-04-16T13:34:18.661,37.9062600,-122.3854700,18.000,247.7,227.7,-16.5,4.0
2023-04-16T13:34:19.164,37.9062433,-122.3855183,17.900,247.0,224.9,-15.0,-2.2
2023-04-16T13:34:19.663,37.9062266,-122.3855650,18.000,246.2,227.3,-16.9,-0.1
2023-04-16T13:34:20.166,37.9062100,-122.3856133,17.900,245.5,228.8,-22.0,0.4
2023-04-16T13:34:20.665,37.9061933,-122.3856616,17.900,246.3,230.3,-22.8,-0.7
2023-04-16T13:34:21.165,37.9061766,-122.3857100,17.800,246.9,231.0,-23.5,3.6
2023-04-16T13:34:21.663,37.9061616,-122.3857583,17.900,248.5,224.5,-14.0,-4.0
2023-04-16T13:34:22.168,37.9061450,-122.3858050,17.800,247.3,227.6,-14.3,2.9
2023-04-16T13:34:22.667,37.9061283,-122.3858516,17.500,245.7,228.9,-24.9,3.0
2023-04-16T13:34:23.170,37.9061100,-122.3858983,17.400,246.1,227.4,-25.1,4.7
2023-04-16T13:34:23.666,37.9060933,-122.3859466,17.700,245.4,225.1,-19.5,2.3
2023-04-16T13:34:24.166,37.9060733,-122.3859933,17.800,244.0,220.4,-13.7,-0.4
2023-04-16T13:34:24.663,37.9060550,-122.3860383,17.900,243.1,227.9,-21.0,3.0
2023-04-16T13:34:25.164,37.9060366,-122.3860850,17.600,243.3,226.2,-21.8,2.0
2023-04-16T13:34:25.670,37.9060200,-122.3861300,17.300,245.1,225.5,-14.2,3.1
2023-04-16T13:34:26.169,37.9060016,-122.3861750,17.200,242.6,224.0,-17.6,2.0
2023-04-16T13:34:26.669,37.9059833,-122.3862200,17.300,241.2,227.5,-22.1,1.2
2023-04-16T13:34:27.168,37.9059650,-122.3862650,17.400,242.3,227.3,-18.2,2.5
2023-04-16T13:34:27.668,37.9059466,-122.3863100,17.400,242.9,220.7,-16.6,-1.5
2023-04-16T13:34:28.168,37.9059283,-122.3863533,17.300,242.4,227.1,-18.0,3.5
2023-04-16T13:34:28.668,37.9059100,-122.3863983,17.100,242.2,229.7,-19.0,1.8
2023-04-16T13:34:29.170,37.9058933,-122.3864433,17.000,244.9,226.3,-17.6,1.1
2023-04-16T13:34:29.669,37.9058766,-122.3864883,17.000,245.3,232.2,-20.6,2.4
2023-04-16T13:34:30.168,37.9058600,-122.3865333,17.100,245.1,225.6,-19.7,1.1
2023-04-16T13:34:30.665,37.9058433,-122.3865800,17.300,245.2,227.1,-22.3,1.0
2023-04-16T13:34:31.166,37.9058266,-122.3866266,17.400,246.1,230.3,-22.6,1.4
2023-04-16T13:34:31.666,37.9058133,-122.3866716,17.000,248.1,231.3,-21.8,3.9
2023-04-16T13:34:32.167,37.9057983,-122.3867183,16.800,249.4,232.1,-23.2,1.5
2023-04-16T13:34:32.666,37.9057850,-122.3867666,17.400,249.8,232.8,-25.4,4.4
2023-04-16T13:34:33.165,37.9057700,-122.3868133,17.400,249.2,231.7,-23.8,2.7
2023-04-16T13:34:33.666,37.9057566,-122.3868633,17.500,251.2,231.2,-17.6,1.2
2023-04-16T13:34:34.163,37.9057433,-122.3869116,17.600,251.4,230.0,-15.0,2.4
2023-04-16T13:34:34.664,37.9057300,-122.3869600,17.500,251.8,230.9,-15.1,3.4
2023-04-16T13:34:35.167,37.9057166,-122.3870100,17.700,250.7,224.8,-8.4,-0.5
2023-04-16T13:34:35.664,37.9057033,-122.3870600,18.000,248.6,225.0,-11.8,0.4
2023-04-16T13:34:36.165,37.9056866,-122.3871083,18.000,246.6,224.6,-5.9,1.2
2023-04-16T13:34:36.662,37.9056683,-122.3871566,18.100,244.4,223.3,-9.0,1.1
2023-04-16T13:34:37.164,37.9056516,-122.3872016,17.700,245.0,225.6,-8.4,3.0
2023-04-16T13:34:37.662,37.9056350,-122.3872466,17.200,244.5,225.9,-13.8,2.3
2023-04-16T13:34:38.164,37.9056200,-122.3872933,17.000,245.4,234.4,-22.4,5.0
2023-04-16T13:34:38.662,37.9056050,-122.3873383,16.900,247.6,225.8,-11.5,1.3
2023-04-16T13:34:39.172,37.9055900,-122.3873833,16.800,247.8,225.7,-14.8,0.9
2023-04-16T13:34:39.665,37.9055750,-122.3874283,16.700,247.4,229.8,-18.7,2.2
2023-04-16T13:34:40.158,37.9055600,-122.3874733,16.700,247.4,230.1,-15.5,2.9
2023-04-16T13:34:40.664,37.9055466,-122.3875200,16.800,248.8,226.2,-16.1,1.4
2023-04-16T13:34:41.169,37.9055316,-122.3875650,16.900,247.8,224.6,-19.6,2.4
2023-04-16T13:34:41.666,37.9055150,-122.3876116,17.000,247.1,229.8,-18.2,1.1
2023-04-16T13:34:42.160,37.9055000,-122.3876600,17.300,247.5,225.4,-11.1,0.6
2023-04-16T13:34:42.662,37.9054833,-122.3877083,17.400,247.3,229.1,-15.9,-0.1
2023-04-16T13:34:43.164,37.9054683,-122.3877566,17.600,248.1,227.5,-12.3,1.2
2023-04-16T13:34:43.652,37.9054533,-122.3878050,17.600,247.8,231.7,-12.2,4.0
2023-04-16T13:34:44.166,37.9054383,-122.3878516,17.400,248.2,229.3,-12.4,2.5
2023-04-16T13:34:44.663,37.9054233,-122.3879000,17.500,248.8,228.7,-11.0,2.2
2023-04-16T13:34:45.164,37.9054083,-122.3879483,17.600,248.8,229.2,-16.4,2.5
2023-04-16T13:34:45.653,37.9053933,-122.3879966,17.800,248.4,230.1,-19.5,1.6
2023-04-16T13:34:46.165,37.9053783,-122.3880466,17.800,248.8,231.3,-13.5,-0.3
2023-04-16T13:34:46.663,37.9053650,-122.3880966,17.700,250.6,229.2,-12.8,-0.2
2023-04-16T13:34:47.166,37.9053516,-122.3881450,17.900,250.8,225.4,-12.6,-0.2
2023-04-16T13:34:47.663,37.9053366,-122.3881950,17.900,250.5,231.6,-10.7,3.4
2023-04-16T13:34:48.165,37.9053233,-122.3882433,17.700,250.2,228.1,-10.1,1.5
2023-04-16T13:34:48.662,37.9053083,-122.3882916,17.800,248.5,227.7,-8.0,2.1
2023-04-16T13:34:49.163,37.9052933,-122.3883383,17.700,246.6,224.7,-9.3,1.5
2023-04-16T13:34:49.661,37.9052766,-122.3883850,17.500,246.0,235.9,-27.1,4.1
2023-04-16T13:34:50.165,37.9052616,-122.3884333,17.500,249.1,234.2,-16.5,2.1
2023-04-16T13:34:50.662,37.9052483,-122.3884816,17.800,251.2,232.8,-15.9,4.2
2023-04-16T13:34:51.164,37.9052350,-122.3885316,17.900,252.7,227.7,-5.4,1.1
2023-04-16T13:34:51.662,37.9052216,-122.3885833,18.200,251.3,222.7,-9.4,0.0
2023-04-16T13:34:52.166,37.9052066,-122.3886316,18.200,249.3,229.9,-14.0,3.1
2023-04-16T13:34:52.664,37.9051900,-122.3886800,17.900,246.9,231.1,-14.0,4.1
2023-04-16T13:34:53.169,37.9051750,-122.3887300,18.100,248.9,229.2,-9.9,0.9
2023-04-16T13:34:53.668,37.9051600,-122.3887783,18.200,248.3,230.3,-22.1,3.4
2023-04-16T13:34:54.168,37.9051433,-122.3888266,18.100,247.8,228.3,-19.9,0.5
2023-04-16T13:34:54.662,37.9051283,-122.3888766,18.100,248.0,233.7,-31.2,2.0
2023-04-16T13:34:55.161,37.9051150,-122.3889266,18.300,252.0,239.2,-35.8,5.6
2023-04-16T13:34:55.660,37.9051033,-122.3889800,18.500,255.3,239.6,-34.2,4.5
2023-04-16T13:34:56.163,37.9050933,-122.3890350,18.800,258.4,237.3,-19.4,1.0
2023-04-16T13:34:56.660,37.9050850,-122.3890900,19.200,257.7,228.8,-17.6,0.1
2023-04-16T13:34:57.163,37.9050733,-122.3891433,19.400,254.9,230.8,-23.5,-0.7
2023-04-16T13:34:57.660,37.9050600,-122.3891983,19.300,255.7,233.4,-14.1,0.8
2023-04-16T13:34:58.161,37.9050500,-122.3892516,19.100,254.9,225.6,-4.6,0.4
2023-04-16T13:34:58.660,37.9050366,-122.3893033,19.000,253.6,228.0,-6.1,-0.7
2023-04-16T13:34:59.163,37.9050250,-122.3893516,18.500,251.6,228.9,-6.4,-0.2
2023-04-16T13:34:59.661,37.9050133,-122.3894000,17.700,252.3,230.2,-5.1,0.6
2023-04-16T13:35:00.164,37.9050000,-122.3894483,17.500,250.5,232.3,-10.7,3.0
2023-04-16T13:35:00.662,37.9049866,-122.3894966,17.400,250.9,238.1,-15.5,5.1
2023-04-16T13:35:01.163,37.9049750,-122.3895450,17.400,253.1,226.5,-0.8,-1.2
2023-04-16T13:35:01.661,37.9049633,-122.3895933,17.400,251.5,233.5,-11.5,1.8
2023-04-16T13:35:02.168,37.9049533,-122.3896400,16.900,256.0,246.6,-10.9,4.1
2023-04-16T13:35:02.664,37.9049483,-122.3896883,16.900,263.2,257.2,-13.8,14.0
2023-04-16T13:35:03.153,37.9049483,-122.3897383,16.800,267.5,247.0,4.1,2.6
2023-04-16T13:35:03.662,37.9049450,-122.3897916,17.400,267.1,236.1,-7.6,2.0
2023-04-16T13:35:04.165,37.9049416,-122.3898433,18.200,264.7,238.1,-12.7,3.1
2023-04-16T13:35:04.661,37.9049383,-122.3898966,18.200,263.4,234.9,-12.2,4.5
2023-04-16T13:35:05.165,37.9049316,-122.3899500,18.200,260.0,228.7,-8.5,-1.5
2023-04-16T13:35:05.662,37.9049233,-122.3900016,18.300,257.7,230.5,-13.7,1.7
2023-04-16T13:35:06.165,37.9049116,-122.3900550,18.400,254.5,230.8,-10.1,1.1
2023-04-16T13:35:06.667,37.9049000,-122.3901050,18.300,253.8,223.3,-3.4,-0.5
2023-04-16T13:35:07.170,37.9048866,-122.3901550,18.000,249.8,224.9,-13.6,1.5
2023-04-16T13:35:07.666,37.9048716,-122.3902016,17.600,246.8,223.5,-15.6,0.6
2023-04-16T13:35:08.169,37.9048550,-122.3902466,17.400,244.5,229.2,-23.2,2.1
2023-04-16T13:35:08.668,37.9048366,-122.3902916,17.100,244.7,236.7,-28.3,6.5
2023-04-16T13:35:09.167,37.9048216,-122.3903383,17.200,248.1,227.5,-19.4,1.1
2023-04-16T13:35:09.665,37.9048066,-122.3903833,17.300,248.1,228.6,-12.6,-2.7
2023-04-16T13:35:10.168,37.9047916,-122.3904300,17.200,248.6,233.4,-19.0,4.9
2023-04-16T13:35:10.667,37.9047783,-122.3904766,17.100,248.9,231.3,-11.9,4.1
2023-04-16T13:35:11.168,37.9047633,-122.3905250,17.100,248.9,232.7,-15.9,3.3
2023-04-16T13:35:11.666,37.9047500,-122.3905733,17.300,249.9,232.8,-13.5,2.5
2023-04-16T13:35:12.168,37.9047366,-122.3906216,17.400,250.9,230.2,-10.4,1.0
2023-04-16T13:35:12.663,37.9047233,-122.3906700,17.500,251.2,226.5,-7.9,-1.3
2023-04-16T13:35:13.165,37.9047116,-122.3907166,17.400,252.6,240.8,-11.4,6.6
2023-04-16T13:35:13.663,37.9047000,-122.3907666,17.300,254.3,230.9,-5.1,1.7
2023-04-16T13:35:14.168,37.9046883,-122.3908166,17.400,252.0,240.6,-16.6,8.4
2023-04-16T13:35:14.663,37.9046766,-122.3908666,17.600,253.5,229.5,-7.5,-1.6
2023-04-16T13:35:15.165,37.9046633,-122.3909166,17.700,252.1,227.6,-8.2,1.5
2023-04-16T13:35:15.662,37.9046500,-122.3909650,17.700,249.7,226.6,-13.2,0.7
2023-04-16T13:35:16.168,37.9046350,-122.3910133,17.600,249.3,233.9,-15.7,2.8
2023-04-16T13:35:16.667,37.9046216,-122.3910616,17.700,250.7,226.8,-9.7,-0.3
2023-04-16T13:35:17.167,37.9046066,-122.3911116,17.700,248.8,228.0,-11.2,2.9
2023-04-16T13:35:17.664,37.9045933,-122.3911600,17.700,248.4,230.7,-20.5,2.8
2023-04-16T13:35:18.166,37.9045783,-122.3912066,17.700,247.8,236.2,-27.3,7.1
2023-04-16T13:35:18.664,37.9045633,-122.3912566,17.700,250.6,232.7,-14.1,1.5
2023-04-16T13:35:19.165,37.9045500,-122.3913066,17.800,252.3,232.2,-14.7,0.2
2023-04-16T13:35:19.664,37.9045383,-122.3913566,18.000,253.6,235.6,-13.5,5.7
2023-04-16T13:35:20.168,37.9045266,-122.3914066,18.100,252.9,230.7,-10.0,2.2
2023-04-16T13:35:20.668,37.9045133,-122.3914600,18.600,252.4,231.0,-10.2,-1.2
2023-04-16T13:35:21.171,37.9045000,-122.3915116,18.700,252.3,231.8,-7.5,4.1
2023-04-16T13:35:21.669,37.9044866,-122.3915633,18.800,250.9,227.2,-12.4,4.8
2023-04-16T13:35:22.159,37.9044716,-122.3916150,18.900,249.4,225.7,-6.6,0.9
2023-04-16T13:35:22.666,37.9044550,-122.3916666,19.000,247.9,220.8,-4.5,0.2
2023-04-16T13:35:23.168,37.9044366,-122.3917166,19.000,244.4,224.0,-17.7,-1.6
2023-04-16T13:35:23.666,37.9044166,-122.3917633,18.800,242.1,225.8,-22.6,4.0
2023-04-16T13:35:24.169,37.9043966,-122.3918116,18.500,241.0,222.6,-13.3,-0.2
2023-04-16T13:35:24.663,37.9043766,-122.3918583,18.500,242.0,225.8,-14.3,1.8
2023-04-16T13:35:25.163,37.9043550,-122.3919050,18.500,240.0,221.3,-9.6,-0.2
2023-04-16T13:35:25.652,37.9043333,-122.3919516,18.600,239.3,218.1,-8.5,0.2
2023-04-16T13:35:26.167,37.9043100,-122.3919966,18.700,237.7,219.1,-11.6,2.1
2023-04-16T13:35:26.662,37.9042866,-122.3920400,18.400,235.8,218.1,-17.2,-0.8
2023-04-16T13:35:27.164,37.9042616,-122.3920833,18.100,234.2,231.3,-29.2,6.6
2023-04-16T13:35:27.663,37.9042383,-122.3921266,18.100,237.4,225.8,-21.3,1.0
2023-04-16T13:35:28.164,37.9042166,-122.3921716,18.100,238.7,226.0,-24.3,1.3
2023-04-16T13:35:28.668,37.9041950,-122.3922183,18.200,239.7,224.5,-19.3,0.3
2023-04-16T13:35:29.166,37.9041733,-122.3922666,18.500,239.7,225.5,-13.8,2.3
2023-04-16T13:35:29.667,37.9041533,-122.3923133,18.600,241.6,223.5,-13.9,3.1
2023-04-16T13:35:30.169,37.9041316,-122.3923600,18.600,239.7,225.7,-18.7,2.0
2023-04-16T13:35:30.670,37.9041116,-122.3924083,18.600,240.2,228.5,-23.4,1.4
2023-04-16T13:35:31.175,37.9040900,-122.3924550,18.600,241.8,229.3,-22.5,1.7
2023-04-16T13:35:31.675,37.9040716,-122.3925050,18.800,243.3,231.2,-23.5,5.0
2023-04-16T13:35:32.174,37.9040533,-122.3925566,18.900,244.5,225.9,-18.8,2.2
2023-04-16T13:35:32.674,37.9040350,-122.3926083,19.300,245.8,233.0,-26.6,5.7
2023-04-16T13:35:33.177,37.9040166,-122.3926600,19.200,247.0,229.5,-21.8,1.7
2023-04-16T13:35:33.679,37.9040000,-122.3927150,19.500,247.1,228.5,-20.2,3.4
2023-04-16T13:35:34.182,37.9039833,-122.3927683,19.800,248.0,225.9,-19.0,1.9
2023-04-16T13:35:34.681,37.9039650,-122.3928233,19.900,247.2,231.0,-23.8,4.0
2023-04-16T13:35:35.183,37.9039466,-122.3928766,20.100,246.7,226.0,-20.2,2.4
2023-04-16T13:35:35.676,37.9039266,-122.3929316,20.500,244.7,224.7,-23.3,-2.1
2023-04-16T13:35:36.185,37.9039066,-122.3929866,20.500,245.0,228.8,-16.0,6.4
2023-04-16T13:35:36.679,37.9038866,-122.3930416,20.500,243.6,212.8,-12.4,-3.5
2023-04-16T13:35:37.191,37.9038650,-122.3930950,20.800,241.2,218.9,-7.4,0.9
2023-04-16T13:35:37.679,37.9038400,-122.3931450,20.800,237.3,220.1,-20.4,2.1
2023-04-16T13:35:38.182,37.9038133,-122.3931933,20.300,236.1,216.9,-9.8,-8.3
2023-04-16T13:35:38.683,37.9037883,-122.3932383,20.100,233.3,220.1,-21.3,3.0
2023-04-16T13:35:39.184,37.9037600,-122.3932816,19.400,232.0,222.4,-21.3,-0.4
2023-04-16T13:35:39.695,37.9037350,-122.3933233,18.900,233.2,219.8,-19.5,0.2
2023-04-16T13:35:40.186,37.9037083,-122.3933650,18.700,230.4,217.9,-25.4,-0.2
2023-04-16T13:35:40.697,37.9036800,-122.3934050,18.600,229.7,229.3,-28.8,4.7
2023-04-16T13:35:41.197,37.9036533,-122.3934466,18.200,232.3,222.0,-20.7,2.7
2023-04-16T13:35:41.690,37.9036283,-122.3934883,18.200,233.2,217.3,-16.9,2.3
2023-04-16T13:35:42.191,37.9036033,-122.3935316,18.300,232.7,216.1,-17.2,-0.4
2023-04-16T13:35:42.691,37.9035766,-122.3935716,17.800,230.0,204.2,-9.4,-1.5
2023-04-16T13:35:43.201,37.9035500,-122.3936100,17.700,226.6,203.4,-23.5,-2.5
2023-04-16T13:35:43.702,37.9035200,-122.3936450,17.600,222.5,209.3,-30.7,-3.3
2023-04-16T13:35:44.204,37.9034933,-122.3936783,17.200,222.5,207.8,-26.9,-5.7
2023-04-16T13:35:44.654,37.9034650,-122.3937066,16.300,217.7,188.2,-15.5,-8.1
2023-04-16T13:35:45.197,37.9034383,-122.3937266,14.000,210.1,183.2,-20.2,7.0
2023-04-16T13:35:45.708,37.9034116,-122.3937416,13.400,201.4,202.4,-36.1,6.4
2023-04-16T13:35:46.209,37.9033850,-122.3937550,12.600,202.5,202.3,-34.2,9.0
